      xloc      yloc          depth         ave SR         max SR         #     start       end     max SR all       strike 1       strike 2          dip 1          dip 2         rake 1         rake 2
    -45.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -40.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -35.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -35.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -35.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -35.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -35.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -35.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -35.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -30.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -25.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -25.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -25.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -25.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -25.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -25.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -25.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -20.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -15.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -15.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -15.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -15.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -15.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -15.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -15.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
    -10.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     -5.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     -5.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     -5.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     -5.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     -5.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     -5.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     -5.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      0.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      5.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      5.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      5.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      5.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      5.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      5.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
      5.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     10.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     10.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     10.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     10.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     10.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     10.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     10.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     15.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     15.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     15.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     15.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     15.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     15.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     15.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     20.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     20.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     20.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     20.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     20.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     20.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     20.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     25.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     25.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     25.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     25.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     25.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     25.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     25.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     30.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     30.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     30.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     30.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     30.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     30.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     30.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     35.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     35.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     35.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     35.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     35.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     35.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     35.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     40.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     40.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     40.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     40.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     40.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     40.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     40.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     45.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     45.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     45.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     45.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     45.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     45.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     45.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     50.00    -20.00      25.972710       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     50.00    -15.00      21.979530       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     50.00    -10.00      17.986361       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     50.00     -5.00      13.993180       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     50.00      0.00      10.000000       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     50.00      5.00       6.006820       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
     50.00     10.00       2.013640       0.000000       0.000000        29      28.0      29.0       0.332179     180.000000     360.000000      45.000000      45.000000      90.000000      90.000000
